Date,BND,CHFEUR=X,CHFUSD=X,CSBGC3.SW,EL4W.DE,EURUSD=X,GLD,GSG,HYG,IEF,LQD,MTUM,SHY,SPY,UDN,VT,VTV,^IRX
2018-10-09,63.26152420043945,0.876579999923706,1.007962942123413,58.852569580078125,66.76406860351562,1.1494120359420776,112.5999984741211,18.520000457763672,58.31480407714844,84.7918701171875,87.95426940917969,106.06803131103516,70.97434997558594,257.7272033691406,18.658788681030273,64.00335693359375,92.76697540283203,2.184999942779541
2018-10-10,63.21281051635742,0.8763200044631958,1.008471131324768,58.922523498535156,66.76358795166016,1.1506949663162231,112.87999725341797,18.1299991607666,57.89748001098633,84.83432006835938,87.71329498291016,101.31365966796875,70.9914779663086,249.56678771972656,18.693681716918945,62.189266204833984,90.36817932128906,2.2200000286102295
2018-10-11,63.391510009765625,0.8773099780082703,1.0119102001190186,58.852569580078125,66.7640609741211,1.1533360481262207,115.77999877929688,17.829999923706055,57.94535446166992,85.18212127685547,88.07866668701172,99.37328338623047,71.01715850830078,244.0697021484375,18.798358917236328,61.10078048706055,88.14490509033203,2.2149999141693115
2018-10-12,63.37527084350586,0.8712300062179565,1.0103051662445068,58.93805694580078,66.76634979248047,1.1590440273284912,115.2300033569336,17.940000534057617,58.25321960449219,85.08032989501953,88.0942153930664,101.89300537109375,71.01715850830078,247.45941162109375,18.737295150756836,61.79188919067383,88.7634048461914,2.2179999351501465
2018-10-15,63.3589973449707,0.8736000061035156,1.0093872547149658,58.93805694580078,66.76727294921875,1.1551345586776733,116.0,18.020000457763672,58.212181091308594,85.13121795654297,87.93096160888672,100.6147689819336,71.0428466796875,246.06948852539062,18.77219009399414,61.53271484375,88.51266479492188,2.2300000190734863
2018-10-16,63.4077262878418,0.8745399713516235,1.0131404399871826,58.93805694580078,66.7700424194336,1.1583458185195923,115.80000305175781,18.079999923706055,58.41056442260742,85.12275695800781,88.15636444091797,103.59429931640625,71.01715850830078,251.44998168945312,18.780914306640625,62.750762939453125,90.1007080078125,2.259999990463257
2018-10-17,63.29401397705078,0.8722000122070312,1.0096726417541504,58.868133544921875,66.77643585205078,1.1575279235839844,115.79000091552734,17.860000610351562,58.29426956176758,84.87673950195312,87.72108459472656,103.56669616699219,71.01715850830078,251.49478149414062,18.67623519897461,62.500247955322266,90.2427978515625,2.259999990463257
2018-10-18,63.25346374511719,0.873769998550415,1.004974603652954,58.95359802246094,66.78199005126953,1.1500862836837769,115.91999816894531,17.6200008392334,58.048004150390625,85.0294418334961,87.72108459472656,101.4884033203125,71.05999755859375,247.86294555664062,18.58900260925293,61.53271484375,89.3735580444336,2.255000114440918
2018-10-19,63.220924377441406,0.8766499757766724,1.0042883157730103,58.899208068847656,66.78105163574219,1.1460003852844238,116.01000213623047,17.75,58.08219909667969,84.92759704589844,87.61222839355469,100.35723876953125,71.01715850830078,247.7283477783203,18.65006446838379,61.59320068359375,89.41533660888672,2.259999990463257
2018-10-22,63.19656753540039,0.8719000220298767,1.003814458847046,58.961360931396484,66.77738952636719,1.1509466171264648,115.70999908447266,17.780000686645508,58.109561920166016,84.94454956054688,87.50337219238281,100.68830871582031,71.00003814697266,246.61648559570312,18.58900260925293,61.42042541503906,88.7634048461914,2.257999897003174
2018-10-23,63.28592300415039,0.8754299879074097,1.003905177116394,58.976898193359375,66.77828979492188,1.1467890739440918,116.38999938964844,17.309999465942383,58.054805755615234,85.16519927978516,87.6278076171875,99.64915466308594,71.0428466796875,245.36099243164062,18.597728729248047,60.997135162353516,88.2368392944336,2.2899999618530273
2018-10-24,63.456478118896484,0.8760799765586853,1.0053685903549194,58.976898193359375,66.77784729003906,1.147315263748169,116.66000366210938,17.239999771118164,57.767494201660156,85.62326049804688,87.75215911865234,95.87874603271484,71.15413665771484,237.92694091796875,18.51922035217285,59.131187438964844,85.98013305664062,2.2850000858306885
2018-10-25,63.38336944580078,0.8798699975013733,1.003139853477478,58.969139099121094,66.77324676513672,1.1399258375167847,116.4000015258789,17.329999923706055,57.8837776184082,85.4196548461914,87.64334106445312,98.60999298095703,71.12847900390625,242.19540405273438,18.45815658569336,60.11598205566406,87.10012817382812,2.2799999713897705
